№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
8903,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Будапештская,3,30.36382,59.873704000000004,2208.625
8904,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Вавиловых,14,30.390563,60.024752,3409.0
8905,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Динамо пр.,3,30.279864,59.972699,3525.5
8906,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Загородный просп.,47,30.321195,59.921804,2160.25
8907,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Костюшко,2,30.295701,59.849212,1751.875
8908,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Кузнецовская,25,30.332577,59.87143199999999,1658.125
8909,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Литейный просп.,56,30.349456,59.935069999999996,2626.375
8910,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Луначарского пр.,47,30.360164,60.036281,3339.375
8911,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Льва Толстого,6/8,30.321859999999997,59.965309,3127.0
8912,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Мечникова пр.,27,30.410891999999997,59.986982999999995,2745.625
8913,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Народная,21,30.468124,59.879137,2014.75
8914,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Оптиков,54,30.199033,60.000713,4163.5
8915,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3027.5
8916,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4439.0
8917,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Солидарности просп.,4,30.490114000000002,59.92828000000001,2586.0
8918,Саперная (Пушкин),36к8,30.388865000000003,59.701855,Учебный пер.,5,30.336763,60.037252,3425.5
8919,Саперная (Пушкин),36к8,30.388865000000003,59.701855,наб. реки Фонтанки,154,30.28255,59.915765,2256.0
8920,Свеаборгская,19,30.331947999999997,59.873338000000004,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1880.375
8921,Свеаборгская,19,30.331947999999997,59.873338000000004,Будапештская,3,30.36382,59.873704000000004,798.75
8922,Свеаборгская,19,30.331947999999997,59.873338000000004,Вавиловых,14,30.390563,60.024752,3083.125
8923,Свеаборгская,19,30.331947999999997,59.873338000000004,Динамо пр.,3,30.279864,59.972699,2326.5
8924,Свеаборгская,19,30.331947999999997,59.873338000000004,Загородный просп.,47,30.321195,59.921804,950.5
8925,Свеаборгская,19,30.331947999999997,59.873338000000004,Костюшко,2,30.295701,59.849212,1233.25
8926,Свеаборгская,19,30.331947999999997,59.873338000000004,Кузнецовская,25,30.332577,59.87143199999999,174.0
8927,Свеаборгская,19,30.331947999999997,59.873338000000004,Литейный просп.,56,30.349456,59.935069999999996,1390.375
8928,Свеаборгская,19,30.331947999999997,59.873338000000004,Луначарского пр.,47,30.360164,60.036281,3176.125
8929,Свеаборгская,19,30.331947999999997,59.873338000000004,Льва Толстого,6/8,30.321859999999997,59.965309,1921.25
8930,Свеаборгская,19,30.331947999999997,59.873338000000004,Народная,21,30.468124,59.879137,1341.25
8931,Свеаборгская,19,30.331947999999997,59.873338000000004,Оптиков,54,30.199033,60.000713,2968.0
8932,Свеаборгская,19,30.331947999999997,59.873338000000004,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3843.625
8933,Свеаборгская,19,30.331947999999997,59.873338000000004,Солидарности просп.,4,30.490114000000002,59.92828000000001,2145.0
8934,Свеаборгская,19,30.331947999999997,59.873338000000004,Учебный пер.,5,30.336763,60.037252,3109.875
8935,Свеаборгская,19,30.331947999999997,59.873338000000004,наб. реки Фонтанки,154,30.28255,59.915765,1183.25
8936,Светлановский пр.,117,30.404164,60.045044,Аккуратова,2,30.301594,60.015377,1352.75
8937,Светлановский пр.,117,30.404164,60.045044,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2163.25
8938,Светлановский пр.,117,30.404164,60.045044,Будапештская,3,30.36382,59.873704000000004,2745.125
8939,Светлановский пр.,117,30.404164,60.045044,Вавиловых,14,30.390563,60.024752,829.625
8940,Светлановский пр.,117,30.404164,60.045044,Динамо пр.,3,30.279864,59.972699,1770.625
8941,Светлановский пр.,117,30.404164,60.045044,Загородный просп.,47,30.321195,59.921804,2161.25
8942,Светлановский пр.,117,30.404164,60.045044,Костюшко,2,30.295701,59.849212,2879.5
8943,Светлановский пр.,117,30.404164,60.045044,Кузнецовская,25,30.332577,59.87143199999999,2916.125
8944,Светлановский пр.,117,30.404164,60.045044,Литейный просп.,56,30.349456,59.935069999999996,1828.75
8945,Светлановский пр.,117,30.404164,60.045044,Луначарского пр.,47,30.360164,60.036281,977.75
8946,Светлановский пр.,117,30.404164,60.045044,Льва Толстого,6/8,30.321859999999997,59.965309,1610.875
8947,Светлановский пр.,117,30.404164,60.045044,Мечникова пр.,27,30.410891999999997,59.986982999999995,1024.75
8948,Светлановский пр.,117,30.404164,60.045044,Народная,21,30.468124,59.879137,2083.25
8949,Светлановский пр.,117,30.404164,60.045044,Оптиков,54,30.199033,60.000713,1880.25
8950,Светлановский пр.,117,30.404164,60.045044,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1405.75
8951,Светлановский пр.,117,30.404164,60.045044,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2567.75
8952,Светлановский пр.,117,30.404164,60.045044,Учебный пер.,5,30.336763,60.037252,1102.75
8953,Светлановский пр.,117,30.404164,60.045044,наб. реки Фонтанки,154,30.28255,59.915765,2449.0
8954,Светлановский пр.,93,30.393608,60.031580000000005,Аккуратова,2,30.301594,60.015377,1250.5
8955,Светлановский пр.,93,30.393608,60.031580000000005,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2060.25
8956,Светлановский пр.,93,30.393608,60.031580000000005,Будапештская,3,30.36382,59.873704000000004,2893.625
8957,Светлановский пр.,93,30.393608,60.031580000000005,Вавиловых,14,30.390563,60.024752,726.5
8958,Светлановский пр.,93,30.393608,60.031580000000005,Динамо пр.,3,30.279864,59.972699,1667.25
8959,Светлановский пр.,93,30.393608,60.031580000000005,Загородный просп.,47,30.321195,59.921804,2104.75
8960,Светлановский пр.,93,30.393608,60.031580000000005,Костюшко,2,30.295701,59.849212,3030.25
8961,Светлановский пр.,93,30.393608,60.031580000000005,Кузнецовская,25,30.332577,59.87143199999999,2935.75
8962,Светлановский пр.,93,30.393608,60.031580000000005,Литейный просп.,56,30.349456,59.935069999999996,1772.625
8963,Светлановский пр.,93,30.393608,60.031580000000005,Луначарского пр.,47,30.360164,60.036281,874.375
8964,Светлановский пр.,93,30.393608,60.031580000000005,Льва Толстого,6/8,30.321859999999997,59.965309,1507.875
8965,Светлановский пр.,93,30.393608,60.031580000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,1067.375
8966,Светлановский пр.,93,30.393608,60.031580000000005,Народная,21,30.468124,59.879137,2126.375
8967,Светлановский пр.,93,30.393608,60.031580000000005,Оптиков,54,30.199033,60.000713,1777.0
8968,Светлановский пр.,93,30.393608,60.031580000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1448.625
8969,Светлановский пр.,93,30.393608,60.031580000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2601.375
8970,Светлановский пр.,93,30.393608,60.031580000000005,Учебный пер.,5,30.336763,60.037252,965.125
8971,Светлановский пр.,93,30.393608,60.031580000000005,наб. реки Фонтанки,154,30.28255,59.915765,2392.75
8972,Свечной пер.,5,30.347875,59.925164,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1459.5
8973,Свечной пер.,5,30.347875,59.925164,Будапештская,3,30.36382,59.873704000000004,1306.25
8974,Свечной пер.,5,30.347875,59.925164,Вавиловых,14,30.390563,60.024752,2081.0
8975,Свечной пер.,5,30.347875,59.925164,Динамо пр.,3,30.279864,59.972699,1726.75
8976,Свечной пер.,5,30.347875,59.925164,Загородный просп.,47,30.321195,59.921804,402.875
8977,Свечной пер.,5,30.347875,59.925164,Костюшко,2,30.295701,59.849212,1731.125
8978,Свечной пер.,5,30.347875,59.925164,Кузнецовская,25,30.332577,59.87143199999999,1079.25
8979,Свечной пер.,5,30.347875,59.925164,Литейный просп.,56,30.349456,59.935069999999996,351.75
8980,Свечной пер.,5,30.347875,59.925164,Луначарского пр.,47,30.360164,60.036281,2177.625
8981,Свечной пер.,5,30.347875,59.925164,Льва Толстого,6/8,30.321859999999997,59.965309,1184.125
8982,Свечной пер.,5,30.347875,59.925164,Мечникова пр.,27,30.410891999999997,59.986982999999995,1536.5
8983,Свечной пер.,5,30.347875,59.925164,Народная,21,30.468124,59.879137,1620.5
8984,Свечной пер.,5,30.347875,59.925164,Оптиков,54,30.199033,60.000713,1955.375
8985,Свечной пер.,5,30.347875,59.925164,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1415.125
8986,Свечной пер.,5,30.347875,59.925164,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2845.75
8987,Свечной пер.,5,30.347875,59.925164,Солидарности просп.,4,30.490114000000002,59.92828000000001,1709.25
8988,Свечной пер.,5,30.347875,59.925164,Учебный пер.,5,30.336763,60.037252,2133.25
8989,Свечной пер.,5,30.347875,59.925164,наб. реки Фонтанки,154,30.28255,59.915765,870.875
8990,Седова,128,30.444165,59.867014000000005,Будапештская,3,30.36382,59.873704000000004,1103.875
8991,Седова,128,30.444165,59.867014000000005,Вавиловых,14,30.390563,60.024752,2408.875
8992,Седова,128,30.444165,59.867014000000005,Загородный просп.,47,30.321195,59.921804,1571.375
8993,Седова,128,30.444165,59.867014000000005,Костюшко,2,30.295701,59.849212,1868.375
8994,Седова,128,30.444165,59.867014000000005,Кузнецовская,25,30.332577,59.87143199999999,1164.625
8995,Седова,128,30.444165,59.867014000000005,Луначарского пр.,47,30.360164,60.036281,2499.25
8996,Седова,128,30.444165,59.867014000000005,Льва Толстого,6/8,30.321859999999997,59.965309,1779.0
8997,Седова,128,30.444165,59.867014000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,1652.375
8998,Седова,128,30.444165,59.867014000000005,Народная,21,30.468124,59.879137,448.25
8999,Седова,128,30.444165,59.867014000000005,Оптиков,54,30.199033,60.000713,2598.375
9000,Седова,128,30.444165,59.867014000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1533.375
9001,Седова,128,30.444165,59.867014000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3473.5
9002,Седова,128,30.444165,59.867014000000005,Солидарности просп.,4,30.490114000000002,59.92828000000001,1244.125
9003,Седова,128,30.444165,59.867014000000005,Учебный пер.,5,30.336763,60.037252,2409.125
9004,Седова,128,30.444165,59.867014000000005,наб. реки Фонтанки,154,30.28255,59.915765,1882.625
9005,Седова,80,30.433978999999997,59.87626899999999,Будапештская,3,30.36382,59.873704000000004,954.75
9006,Седова,80,30.433978999999997,59.87626899999999,Загородный просп.,47,30.321195,59.921804,1339.0
9007,Седова,80,30.433978999999997,59.87626899999999,Костюшко,2,30.295701,59.849212,1719.5
9008,Седова,80,30.433978999999997,59.87626899999999,Кузнецовская,25,30.332577,59.87143199999999,1013.5
9009,Седова,80,30.433978999999997,59.87626899999999,Народная,21,30.468124,59.879137,493.0
9010,Седова,80,30.433978999999997,59.87626899999999,Солидарности просп.,4,30.490114000000002,59.92828000000001,1292.375
9011,Седова,80,30.433978999999997,59.87626899999999,наб. реки Фонтанки,154,30.28255,59.915765,1648.375
9012,Серпуховская,34,30.325353999999997,59.913722,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1321.25
9013,Серпуховская,34,30.325353999999997,59.913722,Будапештская,3,30.36382,59.873704000000004,1206.5
9014,Серпуховская,34,30.325353999999997,59.913722,Вавиловых,14,30.390563,60.024752,2453.0
9015,Серпуховская,34,30.325353999999997,59.913722,Динамо пр.,3,30.279864,59.972699,1639.75
9016,Серпуховская,34,30.325353999999997,59.913722,Загородный просп.,47,30.321195,59.921804,244.0
9017,Серпуховская,34,30.325353999999997,59.913722,Костюшко,2,30.295701,59.849212,1442.5
9018,Серпуховская,34,30.325353999999997,59.913722,Кузнецовская,25,30.332577,59.87143199999999,916.5
9019,Серпуховская,34,30.325353999999997,59.913722,Литейный просп.,56,30.349456,59.935069999999996,676.0
9020,Серпуховская,34,30.325353999999997,59.913722,Луначарского пр.,47,30.360164,60.036281,2544.75
9021,Серпуховская,34,30.325353999999997,59.913722,Льва Толстого,6/8,30.321859999999997,59.965309,1263.75
9022,Серпуховская,34,30.325353999999997,59.913722,Народная,21,30.468124,59.879137,1573.0
9023,Серпуховская,34,30.325353999999997,59.913722,Оптиков,54,30.199033,60.000713,2350.25
9024,Серпуховская,34,30.325353999999997,59.913722,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3233.25
9025,Серпуховская,34,30.325353999999997,59.913722,Солидарности просп.,4,30.490114000000002,59.92828000000001,1710.25
9026,Серпуховская,34,30.325353999999997,59.913722,Учебный пер.,5,30.336763,60.037252,2419.75
9027,Серпуховская,34,30.325353999999997,59.913722,наб. реки Фонтанки,154,30.28255,59.915765,573.0
9028,Сиреневый бульвар,22,30.367503000000003,60.051127,Аккуратова,2,30.301594,60.015377,1279.625
9029,Сиреневый бульвар,22,30.367503000000003,60.051127,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2347.125
9030,Сиреневый бульвар,22,30.367503000000003,60.051127,Будапештская,3,30.36382,59.873704000000004,2939.625
9031,Сиреневый бульвар,22,30.367503000000003,60.051127,Вавиловых,14,30.390563,60.024752,1132.875
9032,Сиреневый бульвар,22,30.367503000000003,60.051127,Динамо пр.,3,30.279864,59.972699,1943.625
9033,Сиреневый бульвар,22,30.367503000000003,60.051127,Загородный просп.,47,30.321195,59.921804,2279.625
9034,Сиреневый бульвар,22,30.367503000000003,60.051127,Костюшко,2,30.295701,59.849212,3064.0
9035,Сиреневый бульвар,22,30.367503000000003,60.051127,Кузнецовская,25,30.332577,59.87143199999999,3126.0
9036,Сиреневый бульвар,22,30.367503000000003,60.051127,Литейный просп.,56,30.349456,59.935069999999996,1953.375
9037,Сиреневый бульвар,22,30.367503000000003,60.051127,Луначарского пр.,47,30.360164,60.036281,912.5
9038,Сиреневый бульвар,22,30.367503000000003,60.051127,Льва Толстого,6/8,30.321859999999997,59.965309,1788.625
9039,Сиреневый бульвар,22,30.367503000000003,60.051127,Мечникова пр.,27,30.410891999999997,59.986982999999995,1420.625
9040,Сиреневый бульвар,22,30.367503000000003,60.051127,Народная,21,30.468124,59.879137,2223.625
9041,Сиреневый бульвар,22,30.367503000000003,60.051127,Оптиков,54,30.199033,60.000713,2073.125
9042,Сиреневый бульвар,22,30.367503000000003,60.051127,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1804.75
9043,Сиреневый бульвар,22,30.367503000000003,60.051127,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2617.5
9044,Сиреневый бульвар,22,30.367503000000003,60.051127,Солидарности просп.,4,30.490114000000002,59.92828000000001,1966.25
9045,Сиреневый бульвар,22,30.367503000000003,60.051127,Учебный пер.,5,30.336763,60.037252,937.5
9046,Сиреневый бульвар,22,30.367503000000003,60.051127,наб. реки Фонтанки,154,30.28255,59.915765,2581.125
9047,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3114.0
9048,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Будапештская,3,30.36382,59.873704000000004,2491.0
9049,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Вавиловых,14,30.390563,60.024752,3828.0
9050,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Загородный просп.,47,30.321195,59.921804,2509.0
9051,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Костюшко,2,30.295701,59.849212,2112.5
9052,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Кузнецовская,25,30.332577,59.87143199999999,2073.5
9053,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Литейный просп.,56,30.349456,59.935069999999996,2779.0
9054,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Луначарского пр.,47,30.360164,60.036281,3761.5
9055,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Льва Толстого,6/8,30.321859999999997,59.965309,3517.0
9056,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Мечникова пр.,27,30.410891999999997,59.986982999999995,3155.5
9057,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Народная,21,30.468124,59.879137,2443.0
9058,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Оптиков,54,30.199033,60.000713,4562.0
9059,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4075.0
9060,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Солидарности просп.,4,30.490114000000002,59.92828000000001,3016.0
9061,Спирина (Красное село),2,30.086060999999997,59.747443999999994,Учебный пер.,5,30.336763,60.037252,3853.0
9062,Спирина (Красное село),2,30.086060999999997,59.747443999999994,наб. реки Фонтанки,154,30.28255,59.915765,2418.5
9063,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3133.5
9064,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Будапештская,3,30.36382,59.873704000000004,2540.6666666666665
9065,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Вавиловых,14,30.390563,60.024752,3888.5
9066,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Динамо пр.,3,30.279864,59.972699,3733.3333333333335
9067,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Загородный просп.,47,30.321195,59.921804,2556.5
9068,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Костюшко,2,30.295701,59.849212,2230.3333333333335
9069,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Кузнецовская,25,30.332577,59.87143199999999,2092.5
9070,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Литейный просп.,56,30.349456,59.935069999999996,2817.0
9071,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Луначарского пр.,47,30.360164,60.036281,3812.3333333333335
9072,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Льва Толстого,6/8,30.321859999999997,59.965309,3501.6666666666665
9073,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Мечникова пр.,27,30.410891999999997,59.986982999999995,3223.3333333333335
9074,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Народная,21,30.468124,59.879137,2481.5
9075,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Оптиков,54,30.199033,60.000713,4545.166666666667
9076,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4165.833333333333
9077,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Солидарности просп.,4,30.490114000000002,59.92828000000001,3062.1666666666665
9078,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,Учебный пер.,5,30.336763,60.037252,3898.8333333333335
9079,Спирина (Красное село),2к1,30.086060999999997,59.747443999999994,наб. реки Фонтанки,154,30.28255,59.915765,2431.8333333333335
9080,Стачек пр.,73,30.25958,59.86837,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1992.5
9081,Стачек пр.,73,30.25958,59.86837,Будапештская,3,30.36382,59.873704000000004,1864.5
9082,Стачек пр.,73,30.25958,59.86837,Вавиловых,14,30.390563,60.024752,3527.0
9083,Стачек пр.,73,30.25958,59.86837,Динамо пр.,3,30.279864,59.972699,2592.8333333333335
9084,Стачек пр.,73,30.25958,59.86837,Загородный просп.,47,30.321195,59.921804,1465.125
9085,Стачек пр.,73,30.25958,59.86837,Костюшко,2,30.295701,59.849212,1139.0
9086,Стачек пр.,73,30.25958,59.86837,Кузнецовская,25,30.332577,59.87143199999999,1259.5
9087,Стачек пр.,73,30.25958,59.86837,Литейный просп.,56,30.349456,59.935069999999996,1746.8333333333333
9088,Стачек пр.,73,30.25958,59.86837,Луначарского пр.,47,30.360164,60.036281,3614.8333333333335
9089,Стачек пр.,73,30.25958,59.86837,Льва Толстого,6/8,30.321859999999997,59.965309,2443.5
9090,Стачек пр.,73,30.25958,59.86837,Народная,21,30.468124,59.879137,2052.25
9091,Стачек пр.,73,30.25958,59.86837,Оптиков,54,30.199033,60.000713,3382.1666666666665
9092,Стачек пр.,73,30.25958,59.86837,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4295.5
9093,Стачек пр.,73,30.25958,59.86837,Солидарности просп.,4,30.490114000000002,59.92828000000001,2714.25
9094,Стачек пр.,73,30.25958,59.86837,Учебный пер.,5,30.336763,60.037252,3600.3333333333335
9095,Стачек пр.,73,30.25958,59.86837,наб. реки Фонтанки,154,30.28255,59.915765,1138.625
9096,Стойкости,11,30.214574,59.830178000000004,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2762.0
9097,Стойкости,11,30.214574,59.830178000000004,Будапештская,3,30.36382,59.873704000000004,2170.0
9098,Стойкости,11,30.214574,59.830178000000004,Вавиловых,14,30.390563,60.024752,3628.75
9099,Стойкости,11,30.214574,59.830178000000004,Динамо пр.,3,30.279864,59.972699,3369.8333333333335
9100,Стойкости,11,30.214574,59.830178000000004,Загородный просп.,47,30.321195,59.921804,2171.75
9101,Стойкости,11,30.214574,59.830178000000004,Костюшко,2,30.295701,59.849212,1491.125
9102,Стойкости,11,30.214574,59.830178000000004,Кузнецовская,25,30.332577,59.87143199999999,1640.75
9103,Стойкости,11,30.214574,59.830178000000004,Литейный просп.,56,30.349456,59.935069999999996,2452.0
9104,Стойкости,11,30.214574,59.830178000000004,Луначарского пр.,47,30.360164,60.036281,3554.0
9105,Стойкости,11,30.214574,59.830178000000004,Льва Толстого,6/8,30.321859999999997,59.965309,3151.0
9106,Стойкости,11,30.214574,59.830178000000004,Мечникова пр.,27,30.410891999999997,59.986982999999995,2958.5
9107,Стойкости,11,30.214574,59.830178000000004,Народная,21,30.468124,59.879137,2435.625
9108,Стойкости,11,30.214574,59.830178000000004,Оптиков,54,30.199033,60.000713,4193.75
9109,Стойкости,11,30.214574,59.830178000000004,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4068.75
9110,Стойкости,11,30.214574,59.830178000000004,Солидарности просп.,4,30.490114000000002,59.92828000000001,2800.875
9111,Стойкости,11,30.214574,59.830178000000004,Учебный пер.,5,30.336763,60.037252,3640.5
9112,Стойкости,11,30.214574,59.830178000000004,наб. реки Фонтанки,154,30.28255,59.915765,1925.875
9113,Таллинская,22,30.417009000000004,59.925398,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1772.5
9114,Таллинская,22,30.417009000000004,59.925398,Будапештская,3,30.36382,59.873704000000004,1817.75
9115,Таллинская,22,30.417009000000004,59.925398,Вавиловых,14,30.390563,60.024752,1908.5
9116,Таллинская,22,30.417009000000004,59.925398,Динамо пр.,3,30.279864,59.972699,1802.25
9117,Таллинская,22,30.417009000000004,59.925398,Загородный просп.,47,30.321195,59.921804,1089.25
9118,Таллинская,22,30.417009000000004,59.925398,Костюшко,2,30.295701,59.849212,2221.5
9119,Таллинская,22,30.417009000000004,59.925398,Кузнецовская,25,30.332577,59.87143199999999,1587.875
9120,Таллинская,22,30.417009000000004,59.925398,Литейный просп.,56,30.349456,59.935069999999996,822.5
9121,Таллинская,22,30.417009000000004,59.925398,Луначарского пр.,47,30.360164,60.036281,1996.375
9122,Таллинская,22,30.417009000000004,59.925398,Льва Толстого,6/8,30.321859999999997,59.965309,1303.0
9123,Таллинская,22,30.417009000000004,59.925398,Мечникова пр.,27,30.410891999999997,59.986982999999995,1145.875
9124,Таллинская,22,30.417009000000004,59.925398,Народная,21,30.468124,59.879137,865.25
9125,Таллинская,22,30.417009000000004,59.925398,Оптиков,54,30.199033,60.000713,2100.25
9126,Таллинская,22,30.417009000000004,59.925398,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1030.375
9127,Таллинская,22,30.417009000000004,59.925398,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2993.125
9128,Таллинская,22,30.417009000000004,59.925398,Солидарности просп.,4,30.490114000000002,59.92828000000001,987.0
9129,Таллинская,22,30.417009000000004,59.925398,Учебный пер.,5,30.336763,60.037252,2181.5
9130,Таллинская,22,30.417009000000004,59.925398,наб. реки Фонтанки,154,30.28255,59.915765,1413.875
9131,Тележная,20,30.375148,59.926165000000005,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1499.0
9132,Тележная,20,30.375148,59.926165000000005,Будапештская,3,30.36382,59.873704000000004,1351.25
9133,Тележная,20,30.375148,59.926165000000005,Вавиловых,14,30.390563,60.024752,2040.125
9134,Тележная,20,30.375148,59.926165000000005,Динамо пр.,3,30.279864,59.972699,1800.0
9135,Тележная,20,30.375148,59.926165000000005,Загородный просп.,47,30.321195,59.921804,614.0
9136,Тележная,20,30.375148,59.926165000000005,Костюшко,2,30.295701,59.849212,1737.0
9137,Тележная,20,30.375148,59.926165000000005,Кузнецовская,25,30.332577,59.87143199999999,1126.875
9138,Тележная,20,30.375148,59.926165000000005,Литейный просп.,56,30.349456,59.935069999999996,525.75
9139,Тележная,20,30.375148,59.926165000000005,Луначарского пр.,47,30.360164,60.036281,2127.625
9140,Тележная,20,30.375148,59.926165000000005,Льва Толстого,6/8,30.321859999999997,59.965309,1402.5
9141,Тележная,20,30.375148,59.926165000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,1279.375
9142,Тележная,20,30.375148,59.926165000000005,Народная,21,30.468124,59.879137,1068.0
9143,Тележная,20,30.375148,59.926165000000005,Оптиков,54,30.199033,60.000713,2130.625
9144,Тележная,20,30.375148,59.926165000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1160.125
9145,Тележная,20,30.375148,59.926165000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3020.75
9146,Тележная,20,30.375148,59.926165000000005,Солидарности просп.,4,30.490114000000002,59.92828000000001,1155.625
9147,Тележная,20,30.375148,59.926165000000005,Учебный пер.,5,30.336763,60.037252,2305.5
9148,Тележная,20,30.375148,59.926165000000005,наб. реки Фонтанки,154,30.28255,59.915765,924.375
9149,Типанова,9,30.331193,59.853437,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2328.625
9150,Типанова,9,30.331193,59.853437,Будапештская,3,30.36382,59.873704000000004,1244.125
9151,Типанова,9,30.331193,59.853437,Вавиловых,14,30.390563,60.024752,3151.625
9152,Типанова,9,30.331193,59.853437,Динамо пр.,3,30.279864,59.972699,2776.125
9153,Типанова,9,30.331193,59.853437,Загородный просп.,47,30.321195,59.921804,1398.125
9154,Типанова,9,30.331193,59.853437,Костюшко,2,30.295701,59.849212,1309.625
9155,Типанова,9,30.331193,59.853437,Кузнецовская,25,30.332577,59.87143199999999,658.0
9156,Типанова,9,30.331193,59.853437,Литейный просп.,56,30.349456,59.935069999999996,1676.5
9157,Типанова,9,30.331193,59.853437,Луначарского пр.,47,30.360164,60.036281,3238.0
9158,Типанова,9,30.331193,59.853437,Льва Толстого,6/8,30.321859999999997,59.965309,2369.125
9159,Типанова,9,30.331193,59.853437,Мечникова пр.,27,30.410891999999997,59.986982999999995,2391.5
9160,Типанова,9,30.331193,59.853437,Народная,21,30.468124,59.879137,1199.375
9161,Типанова,9,30.331193,59.853437,Оптиков,54,30.199033,60.000713,3415.625
9162,Типанова,9,30.331193,59.853437,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2275.625
