№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
5475,Жени Егоровой,10,30.310971999999996,60.064075,Будапештская,3,30.36382,59.873704000000004,5018.611111111111
5476,Жени Егоровой,10,30.310971999999996,60.064075,Вавиловых,14,30.390563,60.024752,1502.388888888889
5477,Жени Егоровой,10,30.310971999999996,60.064075,Динамо пр.,3,30.279864,59.972699,2218.8333333333335
5478,Жени Егоровой,10,30.310971999999996,60.064075,Загородный просп.,47,30.321195,59.921804,3766.5555555555557
5479,Жени Егоровой,10,30.310971999999996,60.064075,Костюшко,2,30.295701,59.849212,5460.944444444444
5480,Жени Егоровой,10,30.310971999999996,60.064075,Кузнецовская,25,30.332577,59.87143199999999,4868.611111111111
5481,Жени Егоровой,10,30.310971999999996,60.064075,Литейный просп.,56,30.349456,59.935069999999996,3132.4444444444443
5482,Жени Егоровой,10,30.310971999999996,60.064075,Луначарского пр.,47,30.360164,60.036281,1116.0555555555557
5483,Жени Егоровой,10,30.310971999999996,60.064075,Льва Толстого,6/8,30.321859999999997,59.965309,2247.0555555555557
5484,Жени Егоровой,10,30.310971999999996,60.064075,Мечникова пр.,27,30.410891999999997,59.986982999999995,1822.9444444444443
5485,Жени Егоровой,10,30.310971999999996,60.064075,Народная,21,30.468124,59.879137,3276.8333333333335
5486,Жени Егоровой,10,30.310971999999996,60.064075,Оптиков,54,30.199033,60.000713,2250.0
5487,Жени Егоровой,10,30.310971999999996,60.064075,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2252.5
5488,Жени Егоровой,10,30.310971999999996,60.064075,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2317.8888888888887
5489,Жени Егоровой,10,30.310971999999996,60.064075,Учебный пер.,5,30.336763,60.037252,1060.7777777777778
5490,Жени Егоровой,10,30.310971999999996,60.064075,наб. реки Фонтанки,154,30.28255,59.915765,4128.555555555556
5491,Зайцева,15,30.26841,59.87305799999999,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2569.909090909091
5492,Зайцева,15,30.26841,59.87305799999999,Будапештская,3,30.36382,59.873704000000004,1854.1818181818182
5493,Зайцева,15,30.26841,59.87305799999999,Вавиловых,14,30.390563,60.024752,4618.181818181818
5494,Зайцева,15,30.26841,59.87305799999999,Динамо пр.,3,30.279864,59.972699,3226.7272727272725
5495,Зайцева,15,30.26841,59.87305799999999,Загородный просп.,47,30.321195,59.921804,1629.8181818181818
5496,Зайцева,15,30.26841,59.87305799999999,Костюшко,2,30.295701,59.849212,1052.3636363636363
5497,Зайцева,15,30.26841,59.87305799999999,Кузнецовская,25,30.332577,59.87143199999999,1267.090909090909
5498,Зайцева,15,30.26841,59.87305799999999,Литейный просп.,56,30.349456,59.935069999999996,1934.4545454545455
5499,Зайцева,15,30.26841,59.87305799999999,Луначарского пр.,47,30.360164,60.036281,4673.545454545455
5500,Зайцева,15,30.26841,59.87305799999999,Льва Толстого,6/8,30.321859999999997,59.965309,2747.6363636363635
5501,Зайцева,15,30.26841,59.87305799999999,Народная,21,30.468124,59.879137,2155.3636363636365
5502,Зайцева,15,30.26841,59.87305799999999,Оптиков,54,30.199033,60.000713,4179.272727272727
5503,Зайцева,15,30.26841,59.87305799999999,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5138.454545454545
5504,Зайцева,15,30.26841,59.87305799999999,Солидарности просп.,4,30.490114000000002,59.92828000000001,3165.4545454545455
5505,Зайцева,15,30.26841,59.87305799999999,Учебный пер.,5,30.336763,60.037252,4334.545454545455
5506,Зайцева,15,30.26841,59.87305799999999,наб. реки Фонтанки,154,30.28255,59.915765,1266.1818181818182
5507,Зайцева,37,30.274303000000003,59.879245,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2486.5
5508,Зайцева,37,30.274303000000003,59.879245,Будапештская,3,30.36382,59.873704000000004,2194.6111111111113
5509,Зайцева,37,30.274303000000003,59.879245,Вавиловых,14,30.390563,60.024752,4742.583333333333
5510,Зайцева,37,30.274303000000003,59.879245,Динамо пр.,3,30.279864,59.972699,3156.6666666666665
5511,Зайцева,37,30.274303000000003,59.879245,Загородный просп.,47,30.321195,59.921804,2479.1111111111113
5512,Зайцева,37,30.274303000000003,59.879245,Костюшко,2,30.295701,59.849212,1323.888888888889
5513,Зайцева,37,30.274303000000003,59.879245,Кузнецовская,25,30.332577,59.87143199999999,1497.1666666666667
5514,Зайцева,37,30.274303000000003,59.879245,Литейный просп.,56,30.349456,59.935069999999996,2193.75
5515,Зайцева,37,30.274303000000003,59.879245,Луначарского пр.,47,30.360164,60.036281,4832.5
5516,Зайцева,37,30.274303000000003,59.879245,Льва Толстого,6/8,30.321859999999997,59.965309,3006.4166666666665
5517,Зайцева,37,30.274303000000003,59.879245,Народная,21,30.468124,59.879137,2408.4444444444443
5518,Зайцева,37,30.274303000000003,59.879245,Оптиков,54,30.199033,60.000713,4261.666666666667
5519,Зайцева,37,30.274303000000003,59.879245,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5182.916666666667
5520,Зайцева,37,30.274303000000003,59.879245,Солидарности просп.,4,30.490114000000002,59.92828000000001,4045.222222222222
5521,Зайцева,37,30.274303000000003,59.879245,Учебный пер.,5,30.336763,60.037252,4663.333333333333
5522,Зайцева,37,30.274303000000003,59.879245,наб. реки Фонтанки,154,30.28255,59.915765,1662.3333333333333
5523,Замшина,60,30.405034999999998,59.980429,Аккуратова,2,30.301594,60.015377,1917.6666666666667
5524,Замшина,60,30.405034999999998,59.980429,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2560.5555555555557
5525,Замшина,60,30.405034999999998,59.980429,Будапештская,3,30.36382,59.873704000000004,3211.6111111111113
5526,Замшина,60,30.405034999999998,59.980429,Вавиловых,14,30.390563,60.024752,1841.388888888889
5527,Замшина,60,30.405034999999998,59.980429,Динамо пр.,3,30.279864,59.972699,1960.1666666666667
5528,Замшина,60,30.405034999999998,59.980429,Загородный просп.,47,30.321195,59.921804,2460.8333333333335
5529,Замшина,60,30.405034999999998,59.980429,Костюшко,2,30.295701,59.849212,4189.222222222223
5530,Замшина,60,30.405034999999998,59.980429,Кузнецовская,25,30.332577,59.87143199999999,3055.222222222222
5531,Замшина,60,30.405034999999998,59.980429,Литейный просп.,56,30.349456,59.935069999999996,1838.4444444444443
5532,Замшина,60,30.405034999999998,59.980429,Луначарского пр.,47,30.360164,60.036281,1864.111111111111
5533,Замшина,60,30.405034999999998,59.980429,Льва Толстого,6/8,30.321859999999997,59.965309,1585.0
5534,Замшина,60,30.405034999999998,59.980429,Мечникова пр.,27,30.410891999999997,59.986982999999995,492.55555555555554
5535,Замшина,60,30.405034999999998,59.980429,Народная,21,30.468124,59.879137,1887.7222222222222
5536,Замшина,60,30.405034999999998,59.980429,Оптиков,54,30.199033,60.000713,1999.9444444444443
5537,Замшина,60,30.405034999999998,59.980429,Пискаревский просп.,47,30.431328999999998,59.983422999999995,659.0555555555555
5538,Замшина,60,30.405034999999998,59.980429,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2936.5
5539,Замшина,60,30.405034999999998,59.980429,Солидарности просп.,4,30.490114000000002,59.92828000000001,1659.388888888889
5540,Замшина,60,30.405034999999998,59.980429,Учебный пер.,5,30.336763,60.037252,2241.4444444444443
5541,Замшина,60,30.405034999999998,59.980429,наб. реки Фонтанки,154,30.28255,59.915765,2864.3333333333335
5542,Запорожская,17,30.47045,59.851602,Аккуратова,2,30.301594,60.015377,3395.3333333333335
5543,Запорожская,17,30.47045,59.851602,Будапештская,3,30.36382,59.873704000000004,2247.1666666666665
5544,Запорожская,17,30.47045,59.851602,Вавиловых,14,30.390563,60.024752,2834.1111111111113
5545,Запорожская,17,30.47045,59.851602,Загородный просп.,47,30.321195,59.921804,2843.3333333333335
5546,Запорожская,17,30.47045,59.851602,Костюшко,2,30.295701,59.849212,2025.2222222222222
5547,Запорожская,17,30.47045,59.851602,Кузнецовская,25,30.332577,59.87143199999999,1850.2777777777778
5548,Запорожская,17,30.47045,59.851602,Литейный просп.,56,30.349456,59.935069999999996,2891.722222222222
5549,Запорожская,17,30.47045,59.851602,Луначарского пр.,47,30.360164,60.036281,2525.8333333333335
5550,Запорожская,17,30.47045,59.851602,Льва Толстого,6/8,30.321859999999997,59.965309,2920.277777777778
5551,Запорожская,17,30.47045,59.851602,Мечникова пр.,27,30.410891999999997,59.986982999999995,2088.5
5552,Запорожская,17,30.47045,59.851602,Народная,21,30.468124,59.879137,1056.0
5553,Запорожская,17,30.47045,59.851602,Оптиков,54,30.199033,60.000713,3718.277777777778
5554,Запорожская,17,30.47045,59.851602,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2540.3333333333335
5555,Запорожская,17,30.47045,59.851602,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3512.777777777778
5556,Запорожская,17,30.47045,59.851602,Солидарности просп.,4,30.490114000000002,59.92828000000001,1717.1666666666667
5557,Запорожская,17,30.47045,59.851602,Учебный пер.,5,30.336763,60.037252,2561.722222222222
5558,Запорожская,17,30.47045,59.851602,наб. реки Фонтанки,154,30.28255,59.915765,2774.0
5559,Зверинская,26,30.300758000000002,59.953475,Большой просп. ВО,85,30.250614000000002,59.930178000000005,775.9444444444445
5560,Зверинская,26,30.300758000000002,59.953475,Будапештская,3,30.36382,59.873704000000004,3104.8888888888887
5561,Зверинская,26,30.300758000000002,59.953475,Вавиловых,14,30.390563,60.024752,2549.9444444444443
5562,Зверинская,26,30.300758000000002,59.953475,Динамо пр.,3,30.279864,59.972699,783.9444444444445
5563,Зверинская,26,30.300758000000002,59.953475,Загородный просп.,47,30.321195,59.921804,1971.9444444444443
5564,Зверинская,26,30.300758000000002,59.953475,Костюшко,2,30.295701,59.849212,3144.6666666666665
5565,Зверинская,26,30.300758000000002,59.953475,Кузнецовская,25,30.332577,59.87143199999999,2817.277777777778
5566,Зверинская,26,30.300758000000002,59.953475,Литейный просп.,56,30.349456,59.935069999999996,1350.3333333333333
5567,Зверинская,26,30.300758000000002,59.953475,Луначарского пр.,47,30.360164,60.036281,2725.3888888888887
5568,Зверинская,26,30.300758000000002,59.953475,Льва Толстого,6/8,30.321859999999997,59.965309,706.2777777777778
5569,Зверинская,26,30.300758000000002,59.953475,Мечникова пр.,27,30.410891999999997,59.986982999999995,1971.2222222222222
5570,Зверинская,26,30.300758000000002,59.953475,Народная,21,30.468124,59.879137,2394.8888888888887
5571,Зверинская,26,30.300758000000002,59.953475,Оптиков,54,30.199033,60.000713,2064.3333333333335
5572,Зверинская,26,30.300758000000002,59.953475,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1834.111111111111
5573,Зверинская,26,30.300758000000002,59.953475,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3008.8333333333335
5574,Зверинская,26,30.300758000000002,59.953475,Солидарности просп.,4,30.490114000000002,59.92828000000001,2631.1111111111113
5575,Зверинская,26,30.300758000000002,59.953475,Учебный пер.,5,30.336763,60.037252,2551.3333333333335
5576,Зверинская,26,30.300758000000002,59.953475,наб. реки Фонтанки,154,30.28255,59.915765,1686.888888888889
5577,Зосимова (Кронштадт),18,29.760485,59.998049,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3960.6111111111113
5578,Зосимова (Кронштадт),18,29.760485,59.998049,Будапештская,3,30.36382,59.873704000000004,4109.166666666667
5579,Зосимова (Кронштадт),18,29.760485,59.998049,Вавиловых,14,30.390563,60.024752,3246.3333333333335
5580,Зосимова (Кронштадт),18,29.760485,59.998049,Динамо пр.,3,30.279864,59.972699,3038.1111111111113
5581,Зосимова (Кронштадт),18,29.760485,59.998049,Загородный просп.,47,30.321195,59.921804,4019.0555555555557
5582,Зосимова (Кронштадт),18,29.760485,59.998049,Костюшко,2,30.295701,59.849212,3888.5555555555557
5583,Зосимова (Кронштадт),18,29.760485,59.998049,Кузнецовская,25,30.332577,59.87143199999999,3622.222222222222
5584,Зосимова (Кронштадт),18,29.760485,59.998049,Литейный просп.,56,30.349456,59.935069999999996,3432.3333333333335
5585,Зосимова (Кронштадт),18,29.760485,59.998049,Луначарского пр.,47,30.360164,60.036281,3148.277777777778
5586,Зосимова (Кронштадт),18,29.760485,59.998049,Льва Толстого,6/8,30.321859999999997,59.965309,2831.722222222222
5587,Зосимова (Кронштадт),18,29.760485,59.998049,Мечникова пр.,27,30.410891999999997,59.986982999999995,3535.3888888888887
5588,Зосимова (Кронштадт),18,29.760485,59.998049,Народная,21,30.468124,59.879137,4249.277777777777
5589,Зосимова (Кронштадт),18,29.760485,59.998049,Оптиков,54,30.199033,60.000713,2381.3333333333335
5590,Зосимова (Кронштадт),18,29.760485,59.998049,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3696.722222222222
5591,Зосимова (Кронштадт),18,29.760485,59.998049,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1902.611111111111
5592,Зосимова (Кронштадт),18,29.760485,59.998049,Солидарности просп.,4,30.490114000000002,59.92828000000001,3567.3333333333335
5593,Зосимова (Кронштадт),18,29.760485,59.998049,Учебный пер.,5,30.336763,60.037252,3157.1666666666665
5594,Зосимова (Кронштадт),18,29.760485,59.998049,наб. реки Фонтанки,154,30.28255,59.915765,4382.055555555556
5595,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Аккуратова,2,30.301594,60.015377,1288.2777777777778
5596,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3441.4444444444443
5597,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Будапештская,3,30.36382,59.873704000000004,3655.4444444444443
5598,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Вавиловых,14,30.390563,60.024752,1180.388888888889
5599,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Динамо пр.,3,30.279864,59.972699,2383.8888888888887
5600,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Загородный просп.,47,30.321195,59.921804,3976.5555555555557
5601,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Костюшко,2,30.295701,59.849212,3570.222222222222
5602,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Кузнецовская,25,30.332577,59.87143199999999,5037.888888888889
5603,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Литейный просп.,56,30.349456,59.935069999999996,3359.8888888888887
5604,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Луначарского пр.,47,30.360164,60.036281,773.1111111111111
5605,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Льва Толстого,6/8,30.321859999999997,59.965309,2422.9444444444443
5606,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Мечникова пр.,27,30.410891999999997,59.986982999999995,1732.9444444444443
5607,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Народная,21,30.468124,59.879137,2562.4444444444443
5608,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Оптиков,54,30.199033,60.000713,2451.722222222222
5609,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2186.277777777778
5610,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2800.0555555555557
5611,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Солидарности просп.,4,30.490114000000002,59.92828000000001,2308.1666666666665
5612,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,Учебный пер.,5,30.336763,60.037252,771.8333333333334
5613,Ивана Фомина,14к2,30.345440999999997,60.04920799999999,наб. реки Фонтанки,154,30.28255,59.915765,4329.944444444444
5614,Институтский,2,30.345260999999997,59.996681,Аккуратова,2,30.301594,60.015377,1003.7
5615,Институтский,2,30.345260999999997,59.996681,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2412.3333333333335
5616,Институтский,2,30.345260999999997,59.996681,Будапештская,3,30.36382,59.873704000000004,3703.5555555555557
5617,Институтский,2,30.345260999999997,59.996681,Вавиловых,14,30.390563,60.024752,1162.3333333333333
5618,Институтский,2,30.345260999999997,59.996681,Динамо пр.,3,30.279864,59.972699,1122.1
5619,Институтский,2,30.345260999999997,59.996681,Загородный просп.,47,30.321195,59.921804,2457.5
5620,Институтский,2,30.345260999999997,59.996681,Костюшко,2,30.295701,59.849212,4158.5
5621,Институтский,2,30.345260999999997,59.996681,Кузнецовская,25,30.332577,59.87143199999999,3509.777777777778
5622,Институтский,2,30.345260999999997,59.996681,Литейный просп.,56,30.349456,59.935069999999996,1831.2222222222222
5623,Институтский,2,30.345260999999997,59.996681,Луначарского пр.,47,30.360164,60.036281,1276.7777777777778
5624,Институтский,2,30.345260999999997,59.996681,Льва Толстого,6/8,30.321859999999997,59.965309,1422.8333333333333
5625,Институтский,2,30.345260999999997,59.996681,Мечникова пр.,27,30.410891999999997,59.986982999999995,1276.3333333333333
5626,Институтский,2,30.345260999999997,59.996681,Народная,21,30.468124,59.879137,2730.0
5627,Институтский,2,30.345260999999997,59.996681,Оптиков,54,30.199033,60.000713,1767.4
5628,Институтский,2,30.345260999999997,59.996681,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1481.388888888889
5629,Институтский,2,30.345260999999997,59.996681,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2543.9
5630,Институтский,2,30.345260999999997,59.996681,Учебный пер.,5,30.336763,60.037252,1299.7
5631,Институтский,2,30.345260999999997,59.996681,наб. реки Фонтанки,154,30.28255,59.915765,2807.3333333333335
5632,Исполкомская,9,30.380475,59.927121,Большой просп. ВО,85,30.250614000000002,59.930178000000005,1894.7777777777778
5633,Исполкомская,9,30.380475,59.927121,Будапештская,3,30.36382,59.873704000000004,1820.8333333333333
5634,Исполкомская,9,30.380475,59.927121,Вавиловых,14,30.390563,60.024752,2637.6666666666665
5635,Исполкомская,9,30.380475,59.927121,Динамо пр.,3,30.279864,59.972699,2370.5555555555557
5636,Исполкомская,9,30.380475,59.927121,Загородный просп.,47,30.321195,59.921804,1255.0
5637,Исполкомская,9,30.380475,59.927121,Костюшко,2,30.295701,59.849212,2464.777777777778
5638,Исполкомская,9,30.380475,59.927121,Кузнецовская,25,30.332577,59.87143199999999,1659.0555555555557
5639,Исполкомская,9,30.380475,59.927121,Литейный просп.,56,30.349456,59.935069999999996,810.1666666666666
5640,Исполкомская,9,30.380475,59.927121,Луначарского пр.,47,30.360164,60.036281,2788.4444444444443
5641,Исполкомская,9,30.380475,59.927121,Льва Толстого,6/8,30.321859999999997,59.965309,1860.7777777777778
5642,Исполкомская,9,30.380475,59.927121,Мечникова пр.,27,30.410891999999997,59.986982999999995,1618.5
5643,Исполкомская,9,30.380475,59.927121,Народная,21,30.468124,59.879137,1343.5555555555557
5644,Исполкомская,9,30.380475,59.927121,Оптиков,54,30.199033,60.000713,2715.1111111111113
5645,Исполкомская,9,30.380475,59.927121,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1475.611111111111
5646,Исполкомская,9,30.380475,59.927121,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3666.4444444444443
5647,Исполкомская,9,30.380475,59.927121,Солидарности просп.,4,30.490114000000002,59.92828000000001,1447.6666666666667
5648,Исполкомская,9,30.380475,59.927121,Учебный пер.,5,30.336763,60.037252,3447.9444444444443
5649,Исполкомская,9,30.380475,59.927121,наб. реки Фонтанки,154,30.28255,59.915765,1916.4444444444443
5650,КИМа проспект,28,30.241972999999998,59.953731999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,635.9444444444445
5651,КИМа проспект,28,30.241972999999998,59.953731999999995,Будапештская,3,30.36382,59.873704000000004,2477.5
5652,КИМа проспект,28,30.241972999999998,59.953731999999995,Вавиловых,14,30.390563,60.024752,2579.0
5653,КИМа проспект,28,30.241972999999998,59.953731999999995,Динамо пр.,3,30.279864,59.972699,1117.5
5654,КИМа проспект,28,30.241972999999998,59.953731999999995,Загородный просп.,47,30.321195,59.921804,1343.5
5655,КИМа проспект,28,30.241972999999998,59.953731999999995,Костюшко,2,30.295701,59.849212,3208.3888888888887
5656,КИМа проспект,28,30.241972999999998,59.953731999999995,Кузнецовская,25,30.332577,59.87143199999999,3060.5555555555557
5657,КИМа проспект,28,30.241972999999998,59.953731999999995,Литейный просп.,56,30.349456,59.935069999999996,1227.0
5658,КИМа проспект,28,30.241972999999998,59.953731999999995,Луначарского пр.,47,30.360164,60.036281,2579.5
5659,КИМа проспект,28,30.241972999999998,59.953731999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1141.5
5660,КИМа проспект,28,30.241972999999998,59.953731999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,2015.0
5661,КИМа проспект,28,30.241972999999998,59.953731999999995,Народная,21,30.468124,59.879137,2424.0
5662,КИМа проспект,28,30.241972999999998,59.953731999999995,Оптиков,54,30.199033,60.000713,2434.5
5663,КИМа проспект,28,30.241972999999998,59.953731999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1871.5
5664,КИМа проспект,28,30.241972999999998,59.953731999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3406.0
5665,КИМа проспект,28,30.241972999999998,59.953731999999995,Солидарности просп.,4,30.490114000000002,59.92828000000001,2501.5
5666,КИМа проспект,28,30.241972999999998,59.953731999999995,Учебный пер.,5,30.336763,60.037252,2461.5
5667,КИМа проспект,28,30.241972999999998,59.953731999999995,наб. реки Фонтанки,154,30.28255,59.915765,1757.3333333333333
5668,Капитана Воронина,8,30.345683,59.987559999999995,Аккуратова,2,30.301594,60.015377,1421.5555555555557
5669,Капитана Воронина,8,30.345683,59.987559999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2083.8888888888887
5670,Капитана Воронина,8,30.345683,59.987559999999995,Будапештская,3,30.36382,59.873704000000004,3436.0555555555557
5671,Капитана Воронина,8,30.345683,59.987559999999995,Вавиловых,14,30.390563,60.024752,1405.388888888889
5672,Капитана Воронина,8,30.345683,59.987559999999995,Динамо пр.,3,30.279864,59.972699,1440.0555555555557
5673,Капитана Воронина,8,30.345683,59.987559999999995,Загородный просп.,47,30.321195,59.921804,2184.277777777778
5674,Капитана Воронина,8,30.345683,59.987559999999995,Костюшко,2,30.295701,59.849212,3892.8888888888887
5675,Капитана Воронина,8,30.345683,59.987559999999995,Кузнецовская,25,30.332577,59.87143199999999,3244.6666666666665
5676,Капитана Воронина,8,30.345683,59.987559999999995,Литейный просп.,56,30.349456,59.935069999999996,1576.3333333333333
5677,Капитана Воронина,8,30.345683,59.987559999999995,Луначарского пр.,47,30.360164,60.036281,1521.7777777777778
5678,Капитана Воронина,8,30.345683,59.987559999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1085.111111111111
5679,Капитана Воронина,8,30.345683,59.987559999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1087.388888888889
5680,Капитана Воронина,8,30.345683,59.987559999999995,Народная,21,30.468124,59.879137,2385.6111111111113
5681,Капитана Воронина,8,30.345683,59.987559999999995,Оптиков,54,30.199033,60.000713,1497.111111111111
5682,Капитана Воронина,8,30.345683,59.987559999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1202.1666666666667
5683,Капитана Воронина,8,30.345683,59.987559999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2436.1111111111113
5684,Капитана Воронина,8,30.345683,59.987559999999995,Учебный пер.,5,30.336763,60.037252,1762.0555555555557
5685,Капитана Воронина,8,30.345683,59.987559999999995,наб. реки Фонтанки,154,30.28255,59.915765,2536.0555555555557
5686,Карташихина,19,30.240814,59.935922,Большой просп. ВО,85,30.250614000000002,59.930178000000005,500.44444444444446
5687,Карташихина,19,30.240814,59.935922,Будапештская,3,30.36382,59.873704000000004,2637.6666666666665
5688,Карташихина,19,30.240814,59.935922,Вавиловых,14,30.390563,60.024752,2815.0
5689,Карташихина,19,30.240814,59.935922,Динамо пр.,3,30.279864,59.972699,1256.0
5690,Карташихина,19,30.240814,59.935922,Загородный просп.,47,30.321195,59.921804,1531.0
5691,Карташихина,19,30.240814,59.935922,Костюшко,2,30.295701,59.849212,3190.5
5692,Карташихина,19,30.240814,59.935922,Кузнецовская,25,30.332577,59.87143199999999,3036.6111111111113
5693,Карташихина,19,30.240814,59.935922,Литейный просп.,56,30.349456,59.935069999999996,1384.3333333333333
5694,Карташихина,19,30.240814,59.935922,Луначарского пр.,47,30.360164,60.036281,2815.6666666666665
5695,Карташихина,19,30.240814,59.935922,Льва Толстого,6/8,30.321859999999997,59.965309,1300.0
5696,Карташихина,19,30.240814,59.935922,Мечникова пр.,27,30.410891999999997,59.986982999999995,2207.6666666666665
5697,Карташихина,19,30.240814,59.935922,Народная,21,30.468124,59.879137,2631.6666666666665
5698,Карташихина,19,30.240814,59.935922,Оптиков,54,30.199033,60.000713,2550.0
5699,Карташихина,19,30.240814,59.935922,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2065.3333333333335
5700,Карташихина,19,30.240814,59.935922,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3519.3333333333335
5701,Карташихина,19,30.240814,59.935922,Солидарности просп.,4,30.490114000000002,59.92828000000001,2700.6666666666665
5702,Карташихина,19,30.240814,59.935922,Учебный пер.,5,30.336763,60.037252,2719.6666666666665
5703,Карташихина,19,30.240814,59.935922,наб. реки Фонтанки,154,30.28255,59.915765,1731.6666666666667
5704,Ковалевская,12к1,30.508009,59.97753,Аккуратова,2,30.301594,60.015377,2881.0
5705,Ковалевская,12к1,30.508009,59.97753,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3222.9444444444443
5706,Ковалевская,12к1,30.508009,59.97753,Будапештская,3,30.36382,59.873704000000004,2963.5
5707,Ковалевская,12к1,30.508009,59.97753,Вавиловых,14,30.390563,60.024752,2251.777777777778
5708,Ковалевская,12к1,30.508009,59.97753,Динамо пр.,3,30.279864,59.972699,3308.8888888888887
5709,Ковалевская,12к1,30.508009,59.97753,Загородный просп.,47,30.321195,59.921804,3165.3888888888887
5710,Ковалевская,12к1,30.508009,59.97753,Костюшко,2,30.295701,59.849212,2887.722222222222
5711,Ковалевская,12к1,30.508009,59.97753,Кузнецовская,25,30.332577,59.87143199999999,3584.222222222222
5712,Ковалевская,12к1,30.508009,59.97753,Литейный просп.,56,30.349456,59.935069999999996,2570.4444444444443
5713,Ковалевская,12к1,30.508009,59.97753,Луначарского пр.,47,30.360164,60.036281,1946.4444444444443
5714,Ковалевская,12к1,30.508009,59.97753,Льва Толстого,6/8,30.321859999999997,59.965309,2325.1666666666665
5715,Ковалевская,12к1,30.508009,59.97753,Мечникова пр.,27,30.410891999999997,59.986982999999995,1507.2222222222222
5716,Ковалевская,12к1,30.508009,59.97753,Народная,21,30.468124,59.879137,1870.0555555555557
5717,Ковалевская,12к1,30.508009,59.97753,Оптиков,54,30.199033,60.000713,3484.5555555555557
5718,Ковалевская,12к1,30.508009,59.97753,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1513.0
5719,Ковалевская,12к1,30.508009,59.97753,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2908.8888888888887
5720,Ковалевская,12к1,30.508009,59.97753,Солидарности просп.,4,30.490114000000002,59.92828000000001,1402.2222222222222
5721,Ковалевская,12к1,30.508009,59.97753,Учебный пер.,5,30.336763,60.037252,1978.111111111111
5722,Ковалевская,12к1,30.508009,59.97753,наб. реки Фонтанки,154,30.28255,59.915765,3590.6111111111113
5723,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Аккуратова,2,30.301594,60.015377,3773.5454545454545
5724,Колпинское шоссе,40,30.453022999999998,59.72610600000001,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3270.5454545454545
