№,Улица (от),Дом (от),Широта (от),Долгота (от),Улица (до),Дом (до),Широта (до),Долгота (до),Длительность (сек)
8569,Писарева,18,30.286161,59.926165000000005,Загородный просп.,47,30.321195,59.921804,982.375
8570,Писарева,18,30.286161,59.926165000000005,Костюшко,2,30.295701,59.849212,2099.625
8571,Писарева,18,30.286161,59.926165000000005,Кузнецовская,25,30.332577,59.87143199999999,1713.75
8572,Писарева,18,30.286161,59.926165000000005,Литейный просп.,56,30.349456,59.935069999999996,1421.875
8573,Писарева,18,30.286161,59.926165000000005,Луначарского пр.,47,30.360164,60.036281,3633.125
8574,Писарева,18,30.286161,59.926165000000005,Льва Толстого,6/8,30.321859999999997,59.965309,1648.375
8575,Писарева,18,30.286161,59.926165000000005,Мечникова пр.,27,30.410891999999997,59.986982999999995,2718.375
8576,Писарева,18,30.286161,59.926165000000005,Народная,21,30.468124,59.879137,2812.5
8577,Писарева,18,30.286161,59.926165000000005,Оптиков,54,30.199033,60.000713,3100.875
8578,Писарева,18,30.286161,59.926165000000005,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2560.625
8579,Писарева,18,30.286161,59.926165000000005,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4035.125
8580,Писарева,18,30.286161,59.926165000000005,Солидарности просп.,4,30.490114000000002,59.92828000000001,3045.875
8581,Писарева,18,30.286161,59.926165000000005,Учебный пер.,5,30.336763,60.037252,3515.5
8582,Писарева,18,30.286161,59.926165000000005,наб. реки Фонтанки,154,30.28255,59.915765,554.375
8583,Пискаревский пр.,149,30.446753,60.003609999999995,Аккуратова,2,30.301594,60.015377,2261.5
8584,Пискаревский пр.,149,30.446753,60.003609999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2642.625
8585,Пискаревский пр.,149,30.446753,60.003609999999995,Будапештская,3,30.36382,59.873704000000004,2672.0
8586,Пискаревский пр.,149,30.446753,60.003609999999995,Вавиловых,14,30.390563,60.024752,1218.625
8587,Пискаревский пр.,149,30.446753,60.003609999999995,Динамо пр.,3,30.279864,59.972699,2177.0
8588,Пискаревский пр.,149,30.446753,60.003609999999995,Загородный просп.,47,30.321195,59.921804,2342.75
8589,Пискаревский пр.,149,30.446753,60.003609999999995,Костюшко,2,30.295701,59.849212,2900.125
8590,Пискаревский пр.,149,30.446753,60.003609999999995,Кузнецовская,25,30.332577,59.87143199999999,2760.375
8591,Пискаревский пр.,149,30.446753,60.003609999999995,Литейный просп.,56,30.349456,59.935069999999996,1839.0
8592,Пискаревский пр.,149,30.446753,60.003609999999995,Луначарского пр.,47,30.360164,60.036281,1332.375
8593,Пискаревский пр.,149,30.446753,60.003609999999995,Льва Толстого,6/8,30.321859999999997,59.965309,1882.25
8594,Пискаревский пр.,149,30.446753,60.003609999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,803.375
8595,Пискаревский пр.,149,30.446753,60.003609999999995,Народная,21,30.468124,59.879137,1595.875
8596,Пискаревский пр.,149,30.446753,60.003609999999995,Оптиков,54,30.199033,60.000713,3253.5
8597,Пискаревский пр.,149,30.446753,60.003609999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,1201.125
8598,Пискаревский пр.,149,30.446753,60.003609999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2939.75
8599,Пискаревский пр.,149,30.446753,60.003609999999995,Солидарности просп.,4,30.490114000000002,59.92828000000001,1294.625
8600,Пискаревский пр.,149,30.446753,60.003609999999995,Учебный пер.,5,30.336763,60.037252,1631.625
8601,Пискаревский пр.,149,30.446753,60.003609999999995,наб. реки Фонтанки,154,30.28255,59.915765,2751.125
8602,Победы (Ломоносов),12,29.773726,59.907054,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2371.875
8603,Победы (Ломоносов),12,29.773726,59.907054,Будапештская,3,30.36382,59.873704000000004,1272.375
8604,Победы (Ломоносов),12,29.773726,59.907054,Вавиловых,14,30.390563,60.024752,4107.25
8605,Победы (Ломоносов),12,29.773726,59.907054,Динамо пр.,3,30.279864,59.972699,3031.125
8606,Победы (Ломоносов),12,29.773726,59.907054,Загородный просп.,47,30.321195,59.921804,1245.375
8607,Победы (Ломоносов),12,29.773726,59.907054,Костюшко,2,30.295701,59.849212,1182.125
8608,Победы (Ломоносов),12,29.773726,59.907054,Кузнецовская,25,30.332577,59.87143199999999,608.375
8609,Победы (Ломоносов),12,29.773726,59.907054,Литейный просп.,56,30.349456,59.935069999999996,2087.5
8610,Победы (Ломоносов),12,29.773726,59.907054,Луначарского пр.,47,30.360164,60.036281,4199.5
8611,Победы (Ломоносов),12,29.773726,59.907054,Льва Толстого,6/8,30.321859999999997,59.965309,2575.625
8612,Победы (Ломоносов),12,29.773726,59.907054,Народная,21,30.468124,59.879137,1795.0
8613,Победы (Ломоносов),12,29.773726,59.907054,Оптиков,54,30.199033,60.000713,3772.375
8614,Победы (Ломоносов),12,29.773726,59.907054,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4682.125
8615,Победы (Ломоносов),12,29.773726,59.907054,Солидарности просп.,4,30.490114000000002,59.92828000000001,2783.625
8616,Победы (Ломоносов),12,29.773726,59.907054,Учебный пер.,5,30.336763,60.037252,4421.25
8617,Победы (Ломоносов),12,29.773726,59.907054,наб. реки Фонтанки,154,30.28255,59.915765,1452.125
8618,Подвойского,34к1,30.488398999999998,59.916514,Аккуратова,2,30.301594,60.015377,3852.5
8619,Подвойского,34к1,30.488398999999998,59.916514,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3553.25
8620,Подвойского,34к1,30.488398999999998,59.916514,Будапештская,3,30.36382,59.873704000000004,3020.5
8621,Подвойского,34к1,30.488398999999998,59.916514,Вавиловых,14,30.390563,60.024752,3238.5
8622,Подвойского,34к1,30.488398999999998,59.916514,Динамо пр.,3,30.279864,59.972699,3560.75
8623,Подвойского,34к1,30.488398999999998,59.916514,Загородный просп.,47,30.321195,59.921804,2657.625
8624,Подвойского,34к1,30.488398999999998,59.916514,Костюшко,2,30.295701,59.849212,3935.375
8625,Подвойского,34к1,30.488398999999998,59.916514,Кузнецовская,25,30.332577,59.87143199999999,3118.125
8626,Подвойского,34к1,30.488398999999998,59.916514,Литейный просп.,56,30.349456,59.935069999999996,2485.875
8627,Подвойского,34к1,30.488398999999998,59.916514,Луначарского пр.,47,30.360164,60.036281,3345.125
8628,Подвойского,34к1,30.488398999999998,59.916514,Льва Толстого,6/8,30.321859999999997,59.965309,2870.375
8629,Подвойского,34к1,30.488398999999998,59.916514,Мечникова пр.,27,30.410891999999997,59.986982999999995,2489.25
8630,Подвойского,34к1,30.488398999999998,59.916514,Народная,21,30.468124,59.879137,1878.125
8631,Подвойского,34к1,30.488398999999998,59.916514,Оптиков,54,30.199033,60.000713,3741.875
8632,Подвойского,34к1,30.488398999999998,59.916514,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2229.625
8633,Подвойского,34к1,30.488398999999998,59.916514,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4967.125
8634,Подвойского,34к1,30.488398999999998,59.916514,Солидарности просп.,4,30.490114000000002,59.92828000000001,1124.5
8635,Подвойского,34к1,30.488398999999998,59.916514,Учебный пер.,5,30.336763,60.037252,3569.5
8636,Подвойского,34к1,30.488398999999998,59.916514,наб. реки Фонтанки,154,30.28255,59.915765,3327.0
8637,Пражская,22к2,30.390221999999998,59.873794,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2735.5
8638,Пражская,22к2,30.390221999999998,59.873794,Будапештская,3,30.36382,59.873704000000004,756.5
8639,Пражская,22к2,30.390221999999998,59.873794,Вавиловых,14,30.390563,60.024752,3451.5
8640,Пражская,22к2,30.390221999999998,59.873794,Динамо пр.,3,30.279864,59.972699,3416.0
8641,Пражская,22к2,30.390221999999998,59.873794,Загородный просп.,47,30.321195,59.921804,1333.0
8642,Пражская,22к2,30.390221999999998,59.873794,Костюшко,2,30.295701,59.849212,2773.5
8643,Пражская,22к2,30.390221999999998,59.873794,Кузнецовская,25,30.332577,59.87143199999999,1031.0
8644,Пражская,22к2,30.390221999999998,59.873794,Литейный просп.,56,30.349456,59.935069999999996,1899.5
8645,Пражская,22к2,30.390221999999998,59.873794,Луначарского пр.,47,30.360164,60.036281,3570.5
8646,Пражская,22к2,30.390221999999998,59.873794,Льва Толстого,6/8,30.321859999999997,59.965309,2888.0
8647,Пражская,22к2,30.390221999999998,59.873794,Мечникова пр.,27,30.410891999999997,59.986982999999995,2476.0
8648,Пражская,22к2,30.390221999999998,59.873794,Народная,21,30.468124,59.879137,928.5
8649,Пражская,22к2,30.390221999999998,59.873794,Оптиков,54,30.199033,60.000713,3731.0
8650,Пражская,22к2,30.390221999999998,59.873794,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2337.0
8651,Пражская,22к2,30.390221999999998,59.873794,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4623.5
8652,Пражская,22к2,30.390221999999998,59.873794,Солидарности просп.,4,30.490114000000002,59.92828000000001,1952.5
8653,Пражская,22к2,30.390221999999998,59.873794,Учебный пер.,5,30.336763,60.037252,3642.5
8654,Пражская,22к2,30.390221999999998,59.873794,наб. реки Фонтанки,154,30.28255,59.915765,1919.0
8655,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3480.75
8656,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Будапештская,3,30.36382,59.873704000000004,2525.875
8657,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Вавиловых,14,30.390563,60.024752,4263.0
8658,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Динамо пр.,3,30.279864,59.972699,4190.666666666667
8659,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Загородный просп.,47,30.321195,59.921804,2689.875
8660,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Костюшко,2,30.295701,59.849212,2106.375
8661,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Кузнецовская,25,30.332577,59.87143199999999,2064.75
8662,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Литейный просп.,56,30.349456,59.935069999999996,2961.125
8663,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Луначарского пр.,47,30.360164,60.036281,4024.125
8664,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Льва Толстого,6/8,30.321859999999997,59.965309,3893.75
8665,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Мечникова пр.,27,30.410891999999997,59.986982999999995,3482.125
8666,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Народная,21,30.468124,59.879137,2553.0
8667,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Оптиков,54,30.199033,60.000713,5050.125
8668,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3990.875
8669,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Солидарности просп.,4,30.490114000000002,59.92828000000001,3326.375
8670,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,Учебный пер.,5,30.336763,60.037252,4114.75
8671,Привокзальная (Зеленогорск),3,29.710628000000003,60.201637,наб. реки Фонтанки,154,30.28255,59.915765,2674.0
8672,Придорожная аллея,1,30.342252000000002,60.059022999999996,Аккуратова,2,30.301594,60.015377,2020.5
8673,Придорожная аллея,1,30.342252000000002,60.059022999999996,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3455.625
8674,Придорожная аллея,1,30.342252000000002,60.059022999999996,Будапештская,3,30.36382,59.873704000000004,3980.75
8675,Придорожная аллея,1,30.342252000000002,60.059022999999996,Вавиловых,14,30.390563,60.024752,1558.5
8676,Придорожная аллея,1,30.342252000000002,60.059022999999996,Динамо пр.,3,30.279864,59.972699,2776.125
8677,Придорожная аллея,1,30.342252000000002,60.059022999999996,Загородный просп.,47,30.321195,59.921804,3485.375
8678,Придорожная аллея,1,30.342252000000002,60.059022999999996,Костюшко,2,30.295701,59.849212,4426.75
8679,Придорожная аллея,1,30.342252000000002,60.059022999999996,Кузнецовская,25,30.332577,59.87143199999999,4417.875
8680,Придорожная аллея,1,30.342252000000002,60.059022999999996,Литейный просп.,56,30.349456,59.935069999999996,2999.875
8681,Придорожная аллея,1,30.342252000000002,60.059022999999996,Луначарского пр.,47,30.360164,60.036281,1131.75
8682,Придорожная аллея,1,30.342252000000002,60.059022999999996,Льва Толстого,6/8,30.321859999999997,59.965309,2600.625
8683,Придорожная аллея,1,30.342252000000002,60.059022999999996,Мечникова пр.,27,30.410891999999997,59.986982999999995,1831.875
8684,Придорожная аллея,1,30.342252000000002,60.059022999999996,Народная,21,30.468124,59.879137,3083.25
8685,Придорожная аллея,1,30.342252000000002,60.059022999999996,Оптиков,54,30.199033,60.000713,3339.375
8686,Придорожная аллея,1,30.342252000000002,60.059022999999996,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2229.625
8687,Придорожная аллея,1,30.342252000000002,60.059022999999996,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,2883.125
8688,Придорожная аллея,1,30.342252000000002,60.059022999999996,Учебный пер.,5,30.336763,60.037252,1127.75
8689,Придорожная аллея,1,30.342252000000002,60.059022999999996,наб. реки Фонтанки,154,30.28255,59.915765,3843.125
8690,Приморский пр.,149,30.199140999999997,59.985152,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2605.5
8691,Приморский пр.,149,30.199140999999997,59.985152,Будапештская,3,30.36382,59.873704000000004,3576.5
8692,Приморский пр.,149,30.199140999999997,59.985152,Вавиловых,14,30.390563,60.024752,3293.0
8693,Приморский пр.,149,30.199140999999997,59.985152,Динамо пр.,3,30.279864,59.972699,1609.0
8694,Приморский пр.,149,30.199140999999997,59.985152,Загородный просп.,47,30.321195,59.921804,2333.5
8695,Приморский пр.,149,30.199140999999997,59.985152,Костюшко,2,30.295701,59.849212,3994.5
8696,Приморский пр.,149,30.199140999999997,59.985152,Кузнецовская,25,30.332577,59.87143199999999,3326.0
8697,Приморский пр.,149,30.199140999999997,59.985152,Литейный просп.,56,30.349456,59.935069999999996,1792.5
8698,Приморский пр.,149,30.199140999999997,59.985152,Луначарского пр.,47,30.360164,60.036281,3402.5
8699,Приморский пр.,149,30.199140999999997,59.985152,Льва Толстого,6/8,30.321859999999997,59.965309,1385.5
8700,Приморский пр.,149,30.199140999999997,59.985152,Мечникова пр.,27,30.410891999999997,59.986982999999995,2144.5
8701,Приморский пр.,149,30.199140999999997,59.985152,Народная,21,30.468124,59.879137,2690.0
8702,Приморский пр.,149,30.199140999999997,59.985152,Оптиков,54,30.199033,60.000713,1677.5
8703,Приморский пр.,149,30.199140999999997,59.985152,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2190.5
8704,Приморский пр.,149,30.199140999999997,59.985152,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1842.0
8705,Приморский пр.,149,30.199140999999997,59.985152,Солидарности просп.,4,30.490114000000002,59.92828000000001,2944.5
8706,Приморский пр.,149,30.199140999999997,59.985152,Учебный пер.,5,30.336763,60.037252,3244.5
8707,Приморский пр.,149,30.199140999999997,59.985152,наб. реки Фонтанки,154,30.28255,59.915765,2515.0
8708,Приморский пр.,151,30.197587,59.985395,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2328.1666666666665
8709,Приморский пр.,151,30.197587,59.985395,Будапештская,3,30.36382,59.873704000000004,3301.8333333333335
8710,Приморский пр.,151,30.197587,59.985395,Вавиловых,14,30.390563,60.024752,2937.3333333333335
8711,Приморский пр.,151,30.197587,59.985395,Динамо пр.,3,30.279864,59.972699,1471.3333333333333
8712,Приморский пр.,151,30.197587,59.985395,Загородный просп.,47,30.321195,59.921804,2153.6666666666665
8713,Приморский пр.,151,30.197587,59.985395,Костюшко,2,30.295701,59.849212,3927.8333333333335
8714,Приморский пр.,151,30.197587,59.985395,Кузнецовская,25,30.332577,59.87143199999999,3061.3333333333335
8715,Приморский пр.,151,30.197587,59.985395,Литейный просп.,56,30.349456,59.935069999999996,1640.3333333333333
8716,Приморский пр.,151,30.197587,59.985395,Луначарского пр.,47,30.360164,60.036281,3214.5
8717,Приморский пр.,151,30.197587,59.985395,Льва Толстого,6/8,30.321859999999997,59.965309,1347.1666666666667
8718,Приморский пр.,151,30.197587,59.985395,Мечникова пр.,27,30.410891999999997,59.986982999999995,2029.3333333333333
8719,Приморский пр.,151,30.197587,59.985395,Народная,21,30.468124,59.879137,2465.0
8720,Приморский пр.,151,30.197587,59.985395,Оптиков,54,30.199033,60.000713,1522.6666666666667
8721,Приморский пр.,151,30.197587,59.985395,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2129.1666666666665
8722,Приморский пр.,151,30.197587,59.985395,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,1892.0
8723,Приморский пр.,151,30.197587,59.985395,Солидарности просп.,4,30.490114000000002,59.92828000000001,2779.5
8724,Приморский пр.,151,30.197587,59.985395,Учебный пер.,5,30.336763,60.037252,3083.1666666666665
8725,Приморский пр.,151,30.197587,59.985395,наб. реки Фонтанки,154,30.28255,59.915765,2465.1666666666665
8726,Приморское шоссе,285,29.959767,60.082866,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3248.125
8727,Приморское шоссе,285,29.959767,60.082866,Будапештская,3,30.36382,59.873704000000004,4121.0
8728,Приморское шоссе,285,29.959767,60.082866,Вавиловых,14,30.390563,60.024752,2920.125
8729,Приморское шоссе,285,29.959767,60.082866,Динамо пр.,3,30.279864,59.972699,2306.375
8730,Приморское шоссе,285,29.959767,60.082866,Загородный просп.,47,30.321195,59.921804,2955.875
8731,Приморское шоссе,285,29.959767,60.082866,Костюшко,2,30.295701,59.849212,4763.375
8732,Приморское шоссе,285,29.959767,60.082866,Кузнецовская,25,30.332577,59.87143199999999,3880.375
8733,Приморское шоссе,285,29.959767,60.082866,Литейный просп.,56,30.349456,59.935069999999996,2457.0
8734,Приморское шоссе,285,29.959767,60.082866,Луначарского пр.,47,30.360164,60.036281,2777.0
8735,Приморское шоссе,285,29.959767,60.082866,Льва Толстого,6/8,30.321859999999997,59.965309,2173.5
8736,Приморское шоссе,285,29.959767,60.082866,Мечникова пр.,27,30.410891999999997,59.986982999999995,3089.25
8737,Приморское шоссе,285,29.959767,60.082866,Народная,21,30.468124,59.879137,3298.875
8738,Приморское шоссе,285,29.959767,60.082866,Оптиков,54,30.199033,60.000713,1902.5
8739,Приморское шоссе,285,29.959767,60.082866,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2997.25
8740,Приморское шоссе,285,29.959767,60.082866,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,573.625
8741,Приморское шоссе,285,29.959767,60.082866,Солидарности просп.,4,30.490114000000002,59.92828000000001,3201.125
8742,Приморское шоссе,285,29.959767,60.082866,Учебный пер.,5,30.336763,60.037252,2798.625
8743,Приморское шоссе,285,29.959767,60.082866,наб. реки Фонтанки,154,30.28255,59.915765,3307.0
8744,Пролетарская (Колпино),69,30.573746999999997,59.742275,Аккуратова,2,30.301594,60.015377,4927.375
8745,Пролетарская (Колпино),69,30.573746999999997,59.742275,Большой просп. ВО,85,30.250614000000002,59.930178000000005,4061.5
8746,Пролетарская (Колпино),69,30.573746999999997,59.742275,Будапештская,3,30.36382,59.873704000000004,2651.0
8747,Пролетарская (Колпино),69,30.573746999999997,59.742275,Вавиловых,14,30.390563,60.024752,4271.875
8748,Пролетарская (Колпино),69,30.573746999999997,59.742275,Динамо пр.,3,30.279864,59.972699,4854.0
8749,Пролетарская (Колпино),69,30.573746999999997,59.742275,Загородный просп.,47,30.321195,59.921804,2783.0
8750,Пролетарская (Колпино),69,30.573746999999997,59.742275,Костюшко,2,30.295701,59.849212,2605.125
8751,Пролетарская (Колпино),69,30.573746999999997,59.742275,Кузнецовская,25,30.332577,59.87143199999999,2374.0
8752,Пролетарская (Колпино),69,30.573746999999997,59.742275,Литейный просп.,56,30.349456,59.935069999999996,3407.75
8753,Пролетарская (Колпино),69,30.573746999999997,59.742275,Луначарского пр.,47,30.360164,60.036281,4061.5
8754,Пролетарская (Колпино),69,30.573746999999997,59.742275,Льва Толстого,6/8,30.321859999999997,59.965309,4398.5
8755,Пролетарская (Колпино),69,30.573746999999997,59.742275,Мечникова пр.,27,30.410891999999997,59.986982999999995,3531.5
8756,Пролетарская (Колпино),69,30.573746999999997,59.742275,Народная,21,30.468124,59.879137,2594.625
8757,Пролетарская (Колпино),69,30.573746999999997,59.742275,Оптиков,54,30.199033,60.000713,5200.375
8758,Пролетарская (Колпино),69,30.573746999999997,59.742275,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3813.125
8759,Пролетарская (Колпино),69,30.573746999999997,59.742275,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5467.25
8760,Пролетарская (Колпино),69,30.573746999999997,59.742275,Солидарности просп.,4,30.490114000000002,59.92828000000001,3373.375
8761,Пролетарская (Колпино),69,30.573746999999997,59.742275,Учебный пер.,5,30.336763,60.037252,4145.625
8762,Пролетарская (Колпино),69,30.573746999999997,59.742275,наб. реки Фонтанки,154,30.28255,59.915765,3245.625
8763,Просвещения пр.,53к1,30.380843,60.042922999999995,Аккуратова,2,30.301594,60.015377,2210.5
8764,Просвещения пр.,53к1,30.380843,60.042922999999995,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3214.0
8765,Просвещения пр.,53к1,30.380843,60.042922999999995,Будапештская,3,30.36382,59.873704000000004,3788.125
8766,Просвещения пр.,53к1,30.380843,60.042922999999995,Вавиловых,14,30.390563,60.024752,1202.875
8767,Просвещения пр.,53к1,30.380843,60.042922999999995,Динамо пр.,3,30.279864,59.972699,3048.25
8768,Просвещения пр.,53к1,30.380843,60.042922999999995,Загородный просп.,47,30.321195,59.921804,3108.375
8769,Просвещения пр.,53к1,30.380843,60.042922999999995,Костюшко,2,30.295701,59.849212,4034.625
8770,Просвещения пр.,53к1,30.380843,60.042922999999995,Кузнецовская,25,30.332577,59.87143199999999,3896.25
8771,Просвещения пр.,53к1,30.380843,60.042922999999995,Литейный просп.,56,30.349456,59.935069999999996,2577.125
8772,Просвещения пр.,53к1,30.380843,60.042922999999995,Луначарского пр.,47,30.360164,60.036281,1322.75
8773,Просвещения пр.,53к1,30.380843,60.042922999999995,Льва Толстого,6/8,30.321859999999997,59.965309,2346.0
8774,Просвещения пр.,53к1,30.380843,60.042922999999995,Мечникова пр.,27,30.410891999999997,59.986982999999995,1733.625
8775,Просвещения пр.,53к1,30.380843,60.042922999999995,Народная,21,30.468124,59.879137,2644.25
8776,Просвещения пр.,53к1,30.380843,60.042922999999995,Оптиков,54,30.199033,60.000713,3257.5
8777,Просвещения пр.,53к1,30.380843,60.042922999999995,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2131.375
8778,Просвещения пр.,53к1,30.380843,60.042922999999995,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,3507.375
8779,Просвещения пр.,53к1,30.380843,60.042922999999995,Учебный пер.,5,30.336763,60.037252,1325.125
8780,Просвещения пр.,53к1,30.380843,60.042922999999995,наб. реки Фонтанки,154,30.28255,59.915765,3450.625
8781,Проспект Славы,28,30.385281,59.858435,Большой просп. ВО,85,30.250614000000002,59.930178000000005,2972.625
8782,Проспект Славы,28,30.385281,59.858435,Будапештская,3,30.36382,59.873704000000004,893.5
8783,Проспект Славы,28,30.385281,59.858435,Вавиловых,14,30.390563,60.024752,3558.25
8784,Проспект Славы,28,30.385281,59.858435,Динамо пр.,3,30.279864,59.972699,3611.75
8785,Проспект Славы,28,30.385281,59.858435,Загородный просп.,47,30.321195,59.921804,1476.375
8786,Проспект Славы,28,30.385281,59.858435,Костюшко,2,30.295701,59.849212,1845.25
8787,Проспект Славы,28,30.385281,59.858435,Кузнецовская,25,30.332577,59.87143199999999,938.0
8788,Проспект Славы,28,30.385281,59.858435,Литейный просп.,56,30.349456,59.935069999999996,2136.625
8789,Проспект Славы,28,30.385281,59.858435,Луначарского пр.,47,30.360164,60.036281,3699.5
8790,Проспект Славы,28,30.385281,59.858435,Льва Толстого,6/8,30.321859999999997,59.965309,3147.375
8791,Проспект Славы,28,30.385281,59.858435,Мечникова пр.,27,30.410891999999997,59.986982999999995,2605.75
8792,Проспект Славы,28,30.385281,59.858435,Народная,21,30.468124,59.879137,1177.5
8793,Проспект Славы,28,30.385281,59.858435,Оптиков,54,30.199033,60.000713,3942.625
8794,Проспект Славы,28,30.385281,59.858435,Пискаревский просп.,47,30.431328999999998,59.983422999999995,2463.5
8795,Проспект Славы,28,30.385281,59.858435,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,4859.875
8796,Проспект Славы,28,30.385281,59.858435,Солидарности просп.,4,30.490114000000002,59.92828000000001,2168.0
8797,Проспект Славы,28,30.385281,59.858435,Учебный пер.,5,30.336763,60.037252,3553.0
8798,Проспект Славы,28,30.385281,59.858435,наб. реки Фонтанки,154,30.28255,59.915765,2049.375
8799,Пулковская,19,30.350265000000004,59.834934999999994,Большой просп. ВО,85,30.250614000000002,59.930178000000005,3029.625
8800,Пулковская,19,30.350265000000004,59.834934999999994,Будапештская,3,30.36382,59.873704000000004,1515.625
8801,Пулковская,19,30.350265000000004,59.834934999999994,Вавиловых,14,30.390563,60.024752,3811.25
8802,Пулковская,19,30.350265000000004,59.834934999999994,Динамо пр.,3,30.279864,59.972699,3746.5
8803,Пулковская,19,30.350265000000004,59.834934999999994,Загородный просп.,47,30.321195,59.921804,1642.375
8804,Пулковская,19,30.350265000000004,59.834934999999994,Костюшко,2,30.295701,59.849212,1703.25
8805,Пулковская,19,30.350265000000004,59.834934999999994,Кузнецовская,25,30.332577,59.87143199999999,1113.5
8806,Пулковская,19,30.350265000000004,59.834934999999994,Литейный просп.,56,30.349456,59.935069999999996,2313.625
8807,Пулковская,19,30.350265000000004,59.834934999999994,Луначарского пр.,47,30.360164,60.036281,3555.25
8808,Пулковская,19,30.350265000000004,59.834934999999994,Льва Толстого,6/8,30.321859999999997,59.965309,3281.5
8809,Пулковская,19,30.350265000000004,59.834934999999994,Мечникова пр.,27,30.410891999999997,59.986982999999995,3166.75
8810,Пулковская,19,30.350265000000004,59.834934999999994,Народная,21,30.468124,59.879137,1724.25
8811,Пулковская,19,30.350265000000004,59.834934999999994,Оптиков,54,30.199033,60.000713,4096.375
8812,Пулковская,19,30.350265000000004,59.834934999999994,Пискаревский просп.,47,30.431328999999998,59.983422999999995,3027.875
8813,Пулковская,19,30.350265000000004,59.834934999999994,Сестрорецк. ул. Борисова,д. 9,29.969890999999997,60.102212,5013.625
8814,Пулковская,19,30.350265000000004,59.834934999999994,Солидарности просп.,4,30.490114000000002,59.92828000000001,2771.5
8815,Пулковская,19,30.350265000000004,59.834934999999994,Учебный пер.,5,30.336763,60.037252,3648.75
8816,Пулковская,19,30.350265000000004,59.834934999999994,наб. реки Фонтанки,154,30.28255,59.915765,2444.625
8817,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Большой просп. ВО,85,30.250614000000002,59.930178000000005,4224.833333333333
8818,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Будапештская,3,30.36382,59.873704000000004,3137.125
8819,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Вавиловых,14,30.390563,60.024752,4720.125
8820,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Динамо пр.,3,30.279864,59.972699,4871.166666666667
8821,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Загородный просп.,47,30.321195,59.921804,3659.375
8822,Путешественника Козлова (Петергоф),12,29.914537,59.868564,Костюшко,2,30.295701,59.849212,2751.0
